"game_id","team","opponent","h/a","l8_sa","l8_sog","l8_miss","l8_blocks","l4_sa","l4_sog","l4_miss","l4_blocks","ha_sa","ha_sog","ha_miss","ha_blocks","l8_sa_ag","l8_sog_ag","l8_miss_ag","l8_blocks_ag","l4_sa_ag","l4_sog_ag","l4_miss_ag","l4_blocks_ag","ha_sa_ag","ha_sog_ag","ha_miss_ag","ha_blocks_ag","is_b2b","opp_is_b2b","true_sog"
2025020305,"MTL","CBJ","home",51.25,23,14.625,13.625,57.25,24.25,17.25,15.75,54.7,25.2,15.1,14.4,62.375,30.5,16.125,15.75,65.25,29,18.25,18,61.1,31.8,14.2,15.1,0,0,32
2025020306,"UTA","ANA","home",59,29.25,14.625,15.125,60.25,31.25,15,14,59.2857142857143,31.4285714285714,14,13.8571428571429,60.875,30.25,14.75,15.875,63.25,30.75,15.5,17,62.8333333333333,32.25,14.5833333333333,16,0,0,18
2025020301,"BOS","CAR","away",60,26.375,16.625,17,63.5,28.75,17.5,17.25,57.1111111111111,24.8888888888889,14.1111111111111,18.1111111111111,46.375,22.75,11.375,12.25,41.75,22,9.5,10.25,49.4444444444444,24.6666666666667,11.8888888888889,12.8888888888889,0,0,30
2025020302,"BUF","EDM","away",53,24.875,14.75,13.375,51.5,22.25,14.75,14.5,57.625,26.125,15.625,15.875,58.25,27.25,15.125,15.875,59.5,26,17.25,16.25,59.25,26.625,15.125,17.5,0,0,28
2025020303,"FLA","VAN","away",61.125,27,17.875,16.25,62.5,27.5,19,16,57.7777777777778,25.3333333333333,15.5555555555556,16.8888888888889,66.5,30.875,17.125,18.5,69.5,32.5,17.75,19.25,60.8888888888889,28.2222222222222,16.1111111111111,16.5555555555556,0,1,41
2025020304,"WSH","LAK","away",63.75,31.125,14.875,17.75,65.75,32.5,16.75,16.5,61.4444444444444,29.6666666666667,15.4444444444444,16.3333333333333,51.375,23,14.125,14.25,51.75,21.75,16,14,54,26.5714285714286,12.4285714285714,15,0,0,25
2025020305,"CBJ","MTL","away",63.125,30,16.625,16.5,61.5,27,18.25,16.25,68.7,33.3,16.7,18.7,57.5,25.625,13.75,18.125,55.75,23.75,14.75,17.25,58.6,25.1,15.2,18.3,0,0,23
2025020306,"ANA","UTA","away",61.125,28.5,15.875,16.75,59,28.25,16.25,14.5,65.25,32,16.1666666666667,17.0833333333333,47.75,22,13.125,12.625,50.5,22.25,14.5,13.75,53,23.8571428571429,12.8571428571429,16.2857142857143,0,0,26
2025020307,"STL","TOR","home",48.625,24,11.875,12.75,46.25,22.5,11.25,12.5,50.4166666666667,23.75,12.8333333333333,13.8333333333333,71.5,35.125,18.75,17.625,77,37,21.25,18.75,64.8333333333333,31,17.6666666666667,16.1666666666667,0,0,30
2025020308,"SEA","DET","home",54.125,24,13.875,16.25,52.5,23.75,13.5,15.25,51.9,22.8,14.8,14.3,55.75,25.75,13.75,16.25,53,23.5,13,16.5,63.3333333333333,30,15.4444444444444,17.8888888888889,0,0,22
2025020309,"NJD","TBL","home",63,30.125,13.875,19,65.75,31.75,16.5,17.5,63,28.875,15,19.125,53.375,25.75,12.625,15,52.25,23.25,15.25,13.75,59.3333333333333,28.6666666666667,14.6666666666667,16,0,0,32
2025020310,"NYI","DAL","home",55.875,28,13,14.875,52.25,24.75,13.25,14.25,62.25,31.5,15.125,15.625,53.875,26.25,12.75,14.875,51,26.25,11.5,13.25,59.3333333333333,28,14.8888888888889,16.4444444444444,0,0,22
2025020311,"CBJ","WPG","home",61.375,28.5,16.375,16.5,54.75,27.25,14.5,13,58.4444444444444,28.4444444444444,14.3333333333333,15.6666666666667,60.375,27.125,16,17.25,60.5,27.25,17.5,15.75,63.3,28.3,16.4,18.6,1,0,22
2025020312,"CGY","CHI","home",63.375,32.625,13.125,17.625,72.25,36.5,14.5,21.25,64.5555555555556,31.8888888888889,14.3333333333333,18.3333333333333,64.125,35,15.25,13.875,69.5,37.25,16.75,15.5,63,33.7,15.7,13.6,0,0,21
2025020313,"NYR","VGK","home",59.5,25.375,16.5,17.625,55,22.75,15,17.25,61.4444444444444,26.4444444444444,15.5555555555556,19.4444444444444,55.875,25.125,16.375,14.375,50.5,23.75,13,13.75,56.375,25.375,13.5,17.5,0,0,19
2025020314,"UTA","SJS","home",57.875,28.625,14.375,14.875,57.25,29,14.75,13.5,59.2857142857143,31.4285714285714,14,13.8571428571429,66.125,33,15.875,17.25,64.25,31.75,15.25,17.25,63.5555555555556,29.8888888888889,16.4444444444444,17.2222222222222,1,0,26
2025020307,"TOR","STL","away",48.625,25,12.75,10.875,49,25.25,12,11.75,60.8333333333333,31,13.3333333333333,16.5,64.125,32.25,12.875,19,66,34.25,14,17.75,54.5833333333333,27.0833333333333,12.6666666666667,14.8333333333333,0,0,29
2025020308,"DET","SEA","away",67,33.5,16.25,17.25,69.5,37.25,15.25,17,62.7777777777778,28.3333333333333,17.4444444444444,17,59.25,26.75,15.625,16.875,62.5,28.75,16,17.75,64.5,28.7,17.1,18.7,0,0,27
2025020309,"TBL","NJD","away",59.125,27,17.75,14.375,55.5,26.5,16,13,55.4444444444444,25.2222222222222,16.2222222222222,14,59.875,29.25,11.875,18.75,56.5,28.5,11.25,16.75,56.5,25.375,11.5,19.625,0,0,29
2025020310,"DAL","NYI","away",50.375,25.25,11.25,13.875,53.5,26.25,12.25,15,46.7777777777778,24.7777777777778,10.6666666666667,11.3333333333333,60.125,29,15.375,15.75,63.5,30.5,17.25,15.75,60.625,29.375,13.375,17.875,0,0,24
2025020311,"WPG","CBJ","away",57.125,28.125,15.25,13.75,59.25,25.75,17.75,15.75,51.9,24.8,13.3,13.8,61.625,30,15.75,15.875,68,31.75,18.5,17.75,65.8888888888889,32.5555555555556,17.2222222222222,16.1111111111111,0,1,30
2025020312,"CHI","CGY","away",52.5,26.25,13.5,12.75,45.75,24.75,12,9,52.2,25.5,12.7,14,55.5,25.625,13.375,16.5,52.25,23.25,14.5,14.5,59.2222222222222,28.5555555555556,12.6666666666667,18,0,0,23
2025020313,"VGK","NYR","away",63.75,31,15.5,17.25,61.75,30,16.75,15,59.875,27.25,15.375,17.25,62.125,30.125,15.75,16.25,67.75,34.25,17.5,16,59.2222222222222,28.8888888888889,13.8888888888889,16.4444444444444,0,0,26
2025020314,"SJS","UTA","away",52,22,10.875,19.125,52,21,12.5,18.5,50.3333333333333,23,11,16.3333333333333,48.75,22.25,13.75,12.75,53.25,23,15.75,14.5,53,23.8571428571429,12.8571428571429,16.2857142857143,0,1,22
2025020315,"EDM","WSH","home",56.25,27,13.625,15.625,59.25,29,14.5,15.75,59.125,29.875,13,16.25,60.375,28.375,15.25,16.75,66,31.25,15.75,19,61.2222222222222,29.1111111111111,16,16.1111111111111,0,0,30
2025020316,"CGY","BUF","home",60.75,30.875,12.75,17.125,65.25,32.75,13.75,18.75,64.5555555555556,31.8888888888889,14.3333333333333,18.3333333333333,65.375,31.875,16.25,17.25,65.75,33,16.25,16.5,63.125,30.25,16.875,16,1,0,35
2025020317,"CAR","MIN","home",77.25,34.75,20.75,21.75,78.5,34.25,21,23.25,74.5555555555556,33,21.2222222222222,20.3333333333333,61,27.875,16.25,16.875,57,26.75,14,16.25,62.75,28.75,15.75,18.25,0,0,45
2025020318,"BOS","ANA","home",58.625,27.375,15.375,15.875,58.75,26.5,15,17.25,59.25,28.5,15.6666666666667,15.0833333333333,57.625,28.375,14.125,15.125,59.75,29.25,13.75,16.75,62.8333333333333,32.25,14.5833333333333,16,0,0,39
2025020315,"WSH","EDM","away",63.875,31.375,15,17.5,63.75,31,15,17.75,61.4444444444444,29.6666666666667,15.4444444444444,16.3333333333333,59.125,27.125,15.75,16.25,57.5,27.5,16.25,13.75,59.25,26.625,15.125,17.5,0,0,22
2025020316,"BUF","CGY","away",52.375,23.375,14.5,14.5,55,23.75,16.25,15,57.625,26.125,15.625,15.875,55.375,25.5,13.5,16.375,52.75,24.25,13.25,15.25,59.2222222222222,28.5555555555556,12.6666666666667,18,0,1,30
2025020317,"MIN","CAR","away",54,26.125,14.5,13.375,53.5,26.5,13.5,13.5,57.375,25.625,14.125,17.625,46.125,23.75,10.375,12,45,24.5,10.25,10.25,49.4444444444444,24.6666666666667,11.8888888888889,12.8888888888889,0,0,19
2025020318,"ANA","BOS","away",60.125,28.125,16.25,15.75,58.5,29.5,14.5,14.5,65.25,32,16.1666666666667,17.0833333333333,64.125,29.125,17.5,17.5,66.25,28.75,19.25,18.25,61.8333333333333,28.8333333333333,16.3333333333333,16.6666666666667,0,0,33
2025020319,"CBJ","TOR","home",62.5,28.5,16.75,17.25,51.75,24.25,13.25,14.25,58.4444444444444,28.4444444444444,14.3333333333333,15.6666666666667,70.5,34.75,18.625,17.125,70.75,32.75,21.75,16.25,64.8333333333333,31,17.6666666666667,16.1666666666667,0,0,30
2025020320,"WSH","MTL","home",60.75,29.875,14.625,16.25,61.75,29.5,15.5,16.75,65,29.0909090909091,15.8181818181818,20.0909090909091,57.375,26.125,13.5,17.75,53.5,23.25,13.25,17,57,27.8888888888889,12.1111111111111,17,1,0,36
2025020321,"NYI","DET","home",52,25.875,12.625,13.5,52.25,24.25,15.25,12.75,62.25,31.5,15.125,15.625,53.625,24.5,13.25,15.875,54.5,24,13.75,16.75,63.3333333333333,30,15.4444444444444,17.8888888888889,0,0,26
2025020323,"NJD","FLA","home",61.625,30.25,14.875,16.5,66.75,33.75,17.25,15.75,63,28.875,15,19.125,55,26.5,13.25,15.25,59,26.75,16,16.25,58.1111111111111,28.3333333333333,14,15.7777777777778,0,0,32
2025020324,"STL","PHI","home",48.125,22.875,12.125,13.125,51.75,25.25,12.75,13.75,50.4166666666667,23.75,12.8333333333333,13.8333333333333,52,23.125,14.75,14.125,51,23,14.25,13.75,61.7142857142857,28.2857142857143,17.7142857142857,15.7142857142857,0,0,29
2025020322,"EDM","TBL","home",58,27.5,14.5,16,64,28.75,16.5,18.75,59.125,29.875,13,16.25,54.5,27.125,13.375,14,50.5,23.5,14.25,12.75,59.3333333333333,28.6666666666667,14.6666666666667,16,1,0,25
2025020325,"SEA","CHI","home",54,25.125,13.125,15.75,48,21.5,13.25,13.25,51.9,22.8,14.8,14.3,63.5,33.625,15.375,14.5,67.75,34.25,17,16.5,63,33.7,15.7,13.6,0,0,27
2025020326,"NYR","COL","home",57.5,24.375,15.5,17.625,60.25,23,16.25,21,61.4444444444444,26.4444444444444,15.5555555555556,19.4444444444444,58.25,26.625,14.875,16.75,60.75,29.75,16.25,14.75,57.5,25.5,15.3,16.7,0,0,19
2025020327,"VGK","UTA","home",62.875,31.375,15,16.5,62,28.5,17,16.5,63.3636363636364,31,14,18.3636363636364,47.375,21.75,13.125,12.5,51.5,22.25,14.5,14.75,50.3076923076923,23.5384615384615,12.7692307692308,14,0,0,33
2025020328,"DAL","VAN","home",52.125,25.5,11.875,14.75,54.25,26,12.5,15.75,53.6363636363636,26.6363636363636,12.2727272727273,14.7272727272727,68,32.5,16.25,19.25,70.75,34.75,17,19,68.75,33.6666666666667,16.25,18.8333333333333,0,0,24
2025020329,"OTT","ANA","home",51.625,23,14,14.625,51.25,23.25,12.75,15.25,56.5454545454545,26.8181818181818,13.8181818181818,15.9090909090909,60.75,30.625,13.625,16.5,59,30,13.5,15.5,62.8333333333333,32.25,14.5833333333333,16,0,1,25
2025020330,"LAK","SJS","home",64.75,29.375,15.5,19.875,64,28,16.5,19.5,67.8571428571429,31.4285714285714,15.8571428571429,20.5714285714286,64.125,31.375,14.75,18,59.25,28.5,13.25,17.5,63.5555555555556,29.8888888888889,16.4444444444444,17.2222222222222,0,0,34
2025020319,"TOR","CBJ","away",49.125,25.25,13,10.875,53.75,27.5,13.75,12.5,60.8333333333333,31,13.3333333333333,16.5,60.375,28.875,16,15.5,66.5,32.5,18,16,65.8888888888889,32.5555555555556,17.2222222222222,16.1111111111111,0,0,29
2025020320,"MTL","WSH","away",53.375,24.375,14.75,14.25,60,26.5,17.5,16,53.1111111111111,25.2222222222222,12.6666666666667,15.2222222222222,62.375,28.75,15.25,18.375,67,31,16,20,53.9090909090909,25,14.3636363636364,14.5454545454545,0,1,28
2025020321,"DET","NYI","away",66.625,33.125,15.875,17.625,62.75,32.5,14,16.25,62.7777777777778,28.3333333333333,17.4444444444444,17,61.625,29.25,15.625,16.75,59,27.75,16,15.25,60.625,29.375,13.375,17.875,0,0,29
2025020323,"FLA","NJD","away",60.625,28,16.375,16.25,60.5,28,17,15.5,57.7777777777778,25.3333333333333,15.5555555555556,16.8888888888889,60.5,29.375,12.625,18.5,52.5,26.75,11.75,14,56.5,25.375,11.5,19.625,0,0,24
2025020324,"PHI","STL","away",55,26.75,12.5,15.75,49,23.75,11.5,13.75,50.8571428571429,26.5714285714286,10.8571428571429,13.4285714285714,63.5,31.5,13.125,18.875,62.75,34,13.5,15.25,54.5833333333333,27.0833333333333,12.6666666666667,14.8333333333333,0,0,28
2025020322,"TBL","EDM","away",57.25,26.5,16.375,14.375,58.5,28.75,17.25,12.5,55.4444444444444,25.2222222222222,16.2222222222222,14,58.375,27.125,15.75,15.5,56.75,27.75,16.25,12.75,59.25,26.625,15.125,17.5,0,1,35
2025020325,"CHI","SEA","away",51.75,26.125,12.625,13,46.5,23.75,13,9.75,52.2,25.5,12.7,14,57.625,26.75,14.625,16.25,63.75,29.25,17,17.5,64.5,28.7,17.1,18.7,0,0,24
2025020326,"COL","NYR","away",64.375,32.75,15,16.625,67.5,32.5,16.5,18.5,65.9,31.7,15.1,19.1,64.375,31.75,15.625,17,68,33.25,17,17.75,59.2222222222222,28.8888888888889,13.8888888888889,16.4444444444444,0,0,35
2025020327,"UTA","VGK","away",58.5,28.5,14.375,15.625,57.25,27.75,14,15.5,55.4615384615385,27.6923076923077,13.6153846153846,14.1538461538462,56.375,24.25,16.5,15.625,51.5,23.5,12.75,15.25,59,25,16.1818181818182,17.8181818181818,0,0,26
2025020328,"VAN","DAL","away",55.125,27.625,14.75,12.75,47,20.75,12,14.25,50.9166666666667,22.9166666666667,14,14,50.125,25.125,12.125,12.875,46.25,24,11.75,10.5,57.4545454545455,27.2727272727273,13.6363636363636,16.5454545454545,0,0,36
2025020329,"ANA","OTT","away",60.75,28.25,16,16.5,60.25,28.75,15.5,16,65.25,32,16.1666666666667,17.0833333333333,53.875,25.875,11.375,16.625,52,25.75,11,15.25,54.2727272727273,26.6363636363636,11.4545454545455,16.1818181818182,1,0,25
2025020330,"SJS","LAK","away",51.5,21.875,11,18.625,51.5,20.75,12.25,18.5,50.3333333333333,23,11,16.3333333333333,50.75,22.625,13.875,14.25,50.25,19.75,15,15.5,54,26.5714285714286,12.4285714285714,15,0,0,24
2025020331,"CHI","BUF","home",51,25.5,13,12.5,50.75,24.75,15.75,10.25,49.1,24.7,14,10.4,65.625,31.75,15.5,18.375,67,32.5,16,18.5,63.125,30.25,16.875,16,1,0,23
2025020332,"MIN","PIT","home",50.875,25,13.25,12.625,49.75,26.5,11.5,11.75,60.3076923076923,29.6923076923077,15.3846153846154,15.2307692307692,56,26.875,13.875,15.25,57.5,26,15,16.5,61.6363636363636,29.1818181818182,15.0909090909091,17.3636363636364,0,0,21
2025020333,"CAR","WPG","home",80.875,36.375,21.375,23.125,84.75,37.75,22.25,24.75,74.5555555555556,33,21.2222222222222,20.3333333333333,60.125,26.875,15.5,17.75,58.75,27.5,15,16.25,63.3,28.3,16.4,18.6,0,0,28
2025020334,"BOS","LAK","home",61.5,29.5,15.125,16.875,58.75,28.25,12.5,18,59.25,28.5,15.6666666666667,15.0833333333333,51.25,23.25,14.375,13.625,48.25,21,13.75,13.5,55,26.9285714285714,13.5,14.5714285714286,0,1,26
2025020331,"BUF","CHI","away",53.25,24.125,14.125,15,58.25,26.5,15,16.75,57.625,26.125,15.625,15.875,61.5,33.25,15.125,13.125,58.25,29.5,14.75,14,59.5,28.7,16.7,14.1,0,1,31
2025020332,"PIT","MIN","away",59.5,29.75,14.375,15.375,53,26.5,13,13.5,55.7272727272727,27.6363636363636,12.3636363636364,15.7272727272727,65.5,30.375,16.625,18.5,62.25,29.75,15.25,17.25,62.2307692307692,31.3846153846154,14.3076923076923,16.5384615384615,0,0,19
2025020333,"WPG","CAR","away",57.875,27.875,15.625,14.375,59.75,27.25,16.75,15.75,51.9,24.8,13.3,13.8,43.5,23.25,9.75,10.5,41.75,23,9.5,9.25,49.4444444444444,24.6666666666667,11.8888888888889,12.8888888888889,0,0,28
2025020334,"LAK","BOS","away",63.25,28.125,15.75,19.375,69.25,30,17,22.25,59.6428571428571,28.1428571428571,13.9285714285714,17.5714285714286,64.75,29.625,17.375,17.75,67.5,28.75,18,20.75,61.8333333333333,28.8333333333333,16.3333333333333,16.6666666666667,1,0,32
2025020335,"CBJ","DET","home",59.75,26.875,16.5,16.375,54.5,25.5,13.5,15.5,58.4444444444444,28.4444444444444,14.3333333333333,15.6666666666667,53.625,25.25,13.5,14.875,51.5,23.5,12,16,63.3333333333333,30,15.4444444444444,17.8888888888889,0,0,35
2025020336,"STL","NYI","home",48.375,23.75,11.25,13.375,52,24.75,11.75,15.5,50.4166666666667,23.75,12.8333333333333,13.8333333333333,61.5,29.25,15.5,16.75,58,27.75,14.25,16,59.4615384615385,28.9230769230769,14.3846153846154,16.1538461538462,0,0,22
2025020337,"TOR","MTL","home",53.5,26.375,13.5,13.625,55.75,26.5,13,16.25,53.2,26.6,12.7333333333333,13.8666666666667,59.5,28.5,13.625,17.375,56.25,25.75,13,17.5,57,27.8888888888889,12.1111111111111,17,0,0,26
2025020338,"EDM","FLA","home",59.125,27.375,14.25,17.5,62.75,27.75,14.75,20.25,59.125,29.875,13,16.25,56,27.5,13.125,15.375,58,26.75,14.75,16.5,58.1111111111111,28.3333333333333,14,15.7777777777778,0,0,31
2025020339,"NJD","PHI","home",62.625,31.5,14.75,16.375,61.5,33,14.75,13.75,63,28.875,15,19.125,51.875,23.375,14.25,14.25,53.5,26.75,12,14.75,61.7142857142857,28.2857142857143,17.7142857142857,15.7142857142857,0,0,35
2025020340,"SEA","PIT","home",54.375,25.5,13.375,15.5,44.5,22.5,11.75,10.25,51.9,22.8,14.8,14.3,55,26.125,14,14.875,57.25,24.75,16,16.5,61.6363636363636,29.1818181818182,15.0909090909091,17.3636363636364,0,1,21
2025020341,"TBL","WSH","home",57.75,27.625,16.125,14,53,28.5,14.25,10.25,61.3636363636364,28.8181818181818,16.1818181818182,16.3636363636364,63,29.25,15.25,18.5,66.5,31,15,20.5,60.7,29,15.6,16.1,0,0,16
2025020342,"OTT","SJS","home",51.25,21.375,13.75,16.125,54.5,23.25,13.5,17.75,56.5454545454545,26.8181818181818,13.8181818181818,15.9090909090909,65.5,31.625,15,18.875,66,30.5,14.5,21,63.5555555555556,29.8888888888889,16.4444444444444,17.2222222222222,0,0,27
2025020343,"COL","NSH","home",67.875,33.875,15.5,18.5,71.25,33.25,17.75,20.25,72.9,36,16.9,20,49,25.125,12.875,11,40.25,19.75,11.75,8.75,51,24.625,14.875,11.5,0,0,26
2025020344,"NYR","UTA","home",55.75,23.5,15.25,17,58.75,22.5,16.75,19.5,61.4444444444444,26.4444444444444,15.5555555555556,19.4444444444444,48.875,23.625,12.75,12.5,51.75,25.75,11.5,14.5,50.3076923076923,23.5384615384615,12.7692307692308,14,0,0,22
2025020345,"DAL","CGY","home",49.625,25.125,11.125,13.375,50.5,23.75,12.5,14.25,53.6363636363636,26.6363636363636,12.2727272727273,14.7272727272727,56.375,27,13.375,16,55.75,24,14,17.75,56,29.3076923076923,13.0769230769231,13.6153846153846,0,0,30
2025020346,"VGK","ANA","home",61,31.25,13.875,15.875,58.25,29.5,13.5,15.25,63.3636363636364,31,14,18.3636363636364,63.125,30.5,14.75,17.875,59.75,28,14.5,17.25,62.8333333333333,32.25,14.5833333333333,16,0,0,32
2025020335,"DET","CBJ","away",65.25,32.75,15.25,17.25,63,31.5,14.5,17,62.7777777777778,28.3333333333333,17.4444444444444,17,63.75,29.25,16.875,17.625,68.5,32.5,16.75,19.25,65.8888888888889,32.5555555555556,17.2222222222222,16.1111111111111,0,0,33
2025020336,"NYI","STL","away",50.375,25,12.125,13.25,51.75,24.75,13.75,13.25,54.4615384615385,26.5384615384615,13.6153846153846,14.3076923076923,64,31.75,14,18.25,61,31,15,15,54.5833333333333,27.0833333333333,12.6666666666667,14.8333333333333,0,0,30
2025020337,"MTL","TOR","away",54,24.5,14.75,14.75,59.5,28,16,15.5,53.1111111111111,25.2222222222222,12.6666666666667,15.2222222222222,68.5,33.875,18.625,16,68.25,32.25,19.75,16.25,63.8666666666667,31.1333333333333,14.5333333333333,18.2,0,0,29
2025020338,"FLA","EDM","away",59.75,27.5,17.125,15.125,62.25,29,18.25,15,57.7777777777778,25.3333333333333,15.5555555555556,16.8888888888889,57.25,27.875,15,14.375,57.75,30.25,15,12.5,59.25,26.625,15.125,17.5,0,0,38
2025020339,"PHI","NJD","away",54,26.125,12.375,15.5,51,25.25,12.5,13.25,50.8571428571429,26.5714285714286,10.8571428571429,13.4285714285714,56.125,26.875,13,16.25,57.5,26.75,16.5,14.25,56.5,25.375,11.5,19.625,0,0,29
2025020340,"PIT","SEA","away",58.625,27.875,14.875,15.875,48.5,22.75,14.25,11.5,55.7272727272727,27.6363636363636,12.3636363636364,15.7272727272727,55.875,26,14.875,15,59,25.75,16.5,16.75,64.5,28.7,17.1,18.7,1,0,32
2025020341,"WSH","TBL","away",61,30.375,15.25,15.375,58.75,28.5,14.5,15.75,62.5,30.3,15.7,16.5,55.25,26.875,13.625,14.75,53,24.5,15.25,13.25,53.5454545454545,27,11.9090909090909,14.6363636363636,0,0,32
2025020342,"SJS","OTT","away",51.25,22.625,11.625,17,51,22.25,12.25,16.5,50.3333333333333,23,11,16.3333333333333,53.5,25.25,12.875,15.375,51,24.25,12,14.75,54.2727272727273,26.6363636363636,11.4545454545455,16.1818181818182,0,0,19
2025020343,"NSH","COL","away",59.875,26.625,15.5,17.75,55,25.5,14.5,15,64.375,28,16,20.375,55.375,26.125,14,15.25,54,26.25,13.5,14.25,54.1,26.4,13.1,14.6,0,0,35
2025020344,"UTA","NYR","away",56,27.375,14,14.625,55,25,14.5,15.5,55.4615384615385,27.6923076923077,13.6153846153846,14.1538461538462,66.125,32.125,15.875,18.125,68.5,33,16.25,19.25,59.2222222222222,28.8888888888889,13.8888888888889,16.4444444444444,0,0,34
2025020345,"CGY","DAL","away",64,32.625,13.25,18.125,65.75,31.5,14,20.25,61,28.1538461538462,13.3846153846154,19.4615384615385,53.125,26.125,12.75,14.25,52.75,25.75,14,13,57.4545454545455,27.2727272727273,13.6363636363636,16.5454545454545,0,0,33
2025020346,"ANA","VGK","away",59.875,28.25,16.375,15.25,57.5,28,15.25,14.25,65.25,32,16.1666666666667,17.0833333333333,55.875,24.5,15.75,15.625,52.5,24,12.25,16.25,59,25,16.1818181818182,17.8181818181818,0,0,33
2025020347,"CAR","BUF","home",79.375,36.5,19.5,23.375,77.5,35.25,20.5,21.75,74.5555555555556,33,21.2222222222222,20.3333333333333,62,30.25,14.5,17.25,61.5,29.75,12.75,19,63.125,30.25,16.875,16,0,0,30
2025020348,"MIN","WPG","home",50.125,24.5,12.875,12.75,48,24.5,11.5,12,60.3076923076923,29.6923076923077,15.3846153846154,15.2307692307692,60.75,26.625,15.75,18.375,58,26.25,14.75,17,63.3,28.3,16.4,18.6,0,0,30
2025020349,"SEA","NYI","home",51.75,24.375,12.875,14.5,45,23.25,11.25,10.5,51.9,22.8,14.8,14.3,61,28.75,15.625,16.625,56.25,25.75,13.5,17,59.4615384615385,28.9230769230769,14.3846153846154,16.1538461538462,1,1,19
2025020350,"COL","CHI","home",64.75,32.25,14.875,17.625,64.5,30.75,17.75,16,72.9,36,16.9,20,63.375,34.125,14.875,14.375,55.25,28,12,15.25,62.7272727272727,33.4545454545455,15,14.2727272727273,1,0,26
2025020351,"BOS","SJS","home",61.875,29.375,16,16.5,61.25,29.5,15,16.75,59.25,28.5,15.6666666666667,15.0833333333333,63.875,31.25,14.625,18,60.75,28.25,14.25,18.25,63.5555555555556,29.8888888888889,16.4444444444444,17.2222222222222,0,1,35
2025020352,"CGY","VAN","home",66.25,33.5,14,18.75,62,30.75,13.5,17.75,64.4,32,14.3,18.1,64.875,31.875,15.625,17.375,66.5,33.25,15.5,17.75,68.75,33.6666666666667,16.25,18.8333333333333,1,0,21
2025020347,"BUF","CAR","away",56.25,25.75,14,16.5,59.5,29,12.5,18,57.625,26.125,15.625,15.875,43.75,23.75,9.875,10.125,46.5,25.75,10.75,10,49.4444444444444,24.6666666666667,11.8888888888889,12.8888888888889,0,0,21
2025020348,"WPG","MIN","away",56.125,27.125,15.5,13.5,57.25,26.75,16,14.5,51.9,24.8,13.3,13.8,62.5,28.5,16.625,17.375,62.75,30,16.25,16.5,62.2307692307692,31.3846153846154,14.3076923076923,16.5384615384615,0,0,32
2025020349,"NYI","SEA","away",52.25,25.375,13.125,13.75,52.25,26.75,13.5,12,54.4615384615385,26.5384615384615,13.6153846153846,14.3076923076923,58.5,27.125,16.25,15.125,62.5,27.25,18.25,17,64.5,28.7,17.1,18.7,1,1,34
2025020350,"CHI","COL","away",49.125,24.625,12.5,12,52.5,25.5,15,12,52,25.2727272727273,12.5454545454545,14.1818181818182,58.625,27.625,15.5,15.5,56.25,26,15.75,14.5,54.1,26.4,13.1,14.6,0,1,22
2025020351,"SJS","BOS","away",50.25,22.125,11.5,16.625,49.75,22.75,12,15,50.3333333333333,23,11,16.3333333333333,65.75,29.375,17.5,18.875,74.25,31.25,20.5,22.5,61.8333333333333,28.8333333333333,16.3333333333333,16.6666666666667,1,0,31
2025020352,"VAN","CGY","away",57.625,27.625,15.75,14.25,49,21.5,12.75,14.75,50.9166666666667,22.9166666666667,14,14,53.375,25.75,12.625,15,60.5,28,14.5,18,59.4,29,12.6,17.8,0,1,31
2025020353,"PHI","TBL","home",53.5,27.5,12.5,13.5,52,27.25,13,11.75,52.4615384615385,24.3076923076923,14,14.1538461538462,56.75,26.75,14.375,15.625,55.5,26.75,13.25,15.5,60.6,29,14.8,16.8,0,0,20
2025020354,"DET","NJD","home",65.375,33.875,14.25,17.25,64.5,32.75,14.5,17.25,62.1538461538462,31.0769230769231,14.1538461538462,16.9230769230769,53.75,26.875,13.125,13.75,58.75,29,16.75,13,62.3076923076923,29.7692307692308,15,17.5384615384615,0,0,35
2025020355,"STL","NYR","home",48.5,23.5,11.625,13.375,53.25,26,12.5,14.75,50.4166666666667,23.75,12.8333333333333,13.8333333333333,65.5,32.25,16.5,16.75,68.25,34.25,15.75,18.25,59.7857142857143,28.5,15.3571428571429,15.9285714285714,0,0,21
2025020356,"CBJ","WSH","home",60.5,27.25,16,17.25,59.5,27.5,13.75,18.25,58.4444444444444,28.4444444444444,14.3333333333333,15.6666666666667,59.5,27.375,14,18.125,58.75,26.25,13.25,19.25,60.7,29,15.6,16.1,0,0,23
2025020357,"FLA","NSH","home",64,29.625,18.5,15.875,68.25,31.5,21.5,15.25,67.3333333333333,31.3333333333333,18.4166666666667,17.5833333333333,46.375,24,12.625,9.75,42,20.75,12.5,8.75,51,24.625,14.875,11.5,0,0,26
2025020358,"VGK","UTA","home",60.5,31.25,13.75,15.5,54.25,29,10.5,14.75,63.3636363636364,31,14,18.3636363636364,50.75,24,13.25,13.5,51,25.75,12,13.25,50.3076923076923,23.5384615384615,12.7692307692308,14,0,0,34
2025020359,"OTT","LAK","home",51.5,22.625,13.5,15.375,56.25,22.75,14.5,19,56.5454545454545,26.8181818181818,13.8181818181818,15.9090909090909,52.75,23.625,15,14.125,55.25,23.75,16.25,15.25,55,26.9285714285714,13.5,14.5714285714286,0,0,28
