"game_id","team","opponent","h/a","l8_sa","l8_sog","l8_miss","l8_blocks","l4_sa","l4_sog","l4_miss","l4_blocks","ha_sa","ha_sog","ha_miss","ha_blocks","l8_sa_ag","l8_sog_ag","l8_miss_ag","l8_blocks_ag","l4_sa_ag","l4_sog_ag","l4_miss_ag","l4_blocks_ag","ha_sa_ag","ha_sog_ag","ha_miss_ag","ha_blocks_ag","is_b2b","opp_is_b2b","true_sog","sog_trend","sog_ag_trend","home","off_def_gap","pace","shot_perc","shot_perc_ag"
2025020456,"DAL","PIT","away",47.375,26.625,9,11.75,45,26,8,11,47.3333333333333,25.4666666666667,10.2,11.6666666666667,55.75,26.875,14.125,14.75,58.5,30.25,12.5,15.75,59.9166666666667,28.0833333333333,14.9166666666667,16.9166666666667,0,0,23,-0.625,3.375,0,-0.25,53.5,0.562005277044855,0.482062780269058
2025020457,"MTL","STL","away",52.25,25.375,13.875,13,55,27.5,15,12.5,51.1538461538462,24.6153846153846,12.8461538461538,13.6923076923077,58.875,27.625,14,17.25,59.75,28.25,14.75,16.75,55.2,26.4666666666667,13.2666666666667,15.4666666666667,1,1,26,2.125,0.625,0,-2.25,53,0.485645933014354,0.469214437367304
2025020458,"NYR","VGK","away",57.75,25.875,15.125,16.75,61,27.25,14.75,19,58.5882352941176,26.7647058823529,15.9411764705882,15.8823529411765,59.25,25.375,16.875,17,56.75,24.25,15,17.5,58.1333333333333,24.8,16.2,17.1333333333333,1,0,24,1.375,-1.125,0,0.5,51.25,0.448051948051948,0.428270042194093
2025020459,"WSH","CBJ","away",56.875,28.5,14.375,14,50.5,24,14.5,12,59.0714285714286,28.5,15.3571428571429,15.2142857142857,62.25,31.125,15,16.125,63.25,33,15,15.25,63.5833333333333,31.3333333333333,16.8333333333333,15.4166666666667,0,1,38,-4.5,1.875,0,-2.625,59.625,0.501098901098901,0.5
2025020460,"ANA","CHI","away",69.125,30.875,18.625,19.625,63.75,29.25,15.25,19.25,63.7857142857143,31.1428571428571,15.8571428571429,16.7857142857143,59.75,28.375,14.625,16.75,62.25,29.25,14.5,18.5,58.7857142857143,28,16.5714285714286,14.2142857142857,0,1,53,-1.625,0.875,0,2.5,59.25,0.446654611211573,0.47489539748954
2025020461,"TBL","TOR","home",61.375,27.75,16.375,17.25,72.75,34.5,19.25,19,61.8,28.6666666666667,16.3333333333333,16.8,68.5,32.375,18.125,18,72.75,32.5,19.75,20.5,67.5833333333333,31.5833333333333,18,18,0,0,29,6.75,0.125,1,-4.625,60.125,0.45213849287169,0.472627737226277
2025020462,"LAK","UTA","home",64.625,27.75,16.25,20.625,62.5,26.75,16.75,19,65.3846153846154,29.3076923076923,16,20.0769230769231,59.125,26.375,15,17.75,66,28.25,16.75,21,53.3157894736842,24.5263157894737,13.4736842105263,15.3157894736842,0,0,27,-1,1.875,1,1.375,54.125,0.429400386847195,0.446088794926004
2025020463,"BUF","CGY","home",63,31.625,15.625,15.75,62.25,32,15.25,15,60,29.6875,14.125,16.1875,65.125,28.5,17.125,19.5,59.25,25,15.75,18.5,59.6111111111111,28.9444444444444,15,15.6666666666667,0,0,29,0.375,-3.5,1,3.125,60.125,0.501984126984127,0.437619961612284
2025020464,"DET","VAN","home",62.375,31.5,16,14.875,61,29,15.25,16.75,61,31.5,13.875,15.625,55.5,26.5,16.375,12.625,55.25,25.5,17,12.75,67.25,32.6875,16.9375,17.625,0,0,21,-2.5,-1,1,5,58,0.50501002004008,0.477477477477477
2025020465,"MIN","SEA","home",54,27.375,13.75,12.875,53,26.25,14,12.75,59.9333333333333,29.9333333333333,15.1333333333333,14.8666666666667,58.125,27.875,16,14.25,51,25.75,13,12.25,59.8461538461538,28.1538461538462,15.3846153846154,16.3076923076923,0,0,29,-1.125,-2.125,1,-0.5,55.25,0.506944444444444,0.479569892473118
2025020461,"TOR","TBL","away",53.125,25.25,13.5,14.375,48.5,25.25,12.25,11,55.5833333333333,28,13.1666666666667,14.4166666666667,52.375,26,14.125,12.25,47.25,21.75,14.75,10.75,52.5333333333333,26.6,12.4666666666667,13.4666666666667,0,0,25,0,-4.25,0,-0.75,51.25,0.475294117647059,0.496420047732697
2025020462,"UTA","LAK","away",56.875,27.375,14.625,14.875,54.5,28.5,12.75,13.25,55.3157894736842,27.4736842105263,13.5789473684211,14.2631578947368,56.5,27.25,15.25,14,52,26,13.5,12.5,53.9230769230769,26.4615384615385,13.6923076923077,13.7692307692308,0,0,21,1.125,-1.25,0,0.125,54.625,0.481318681318681,0.482300884955752
2025020463,"CGY","BUF","away",55,27.25,14.25,13.5,51.25,24.5,14.25,12.5,58.5555555555556,27.6111111111111,13.6111111111111,17.3333333333333,52.25,25.375,13,13.875,51.5,27,12.5,12,64.6875,31.1875,15.125,18.375,0,0,28,-2.75,1.625,0,1.875,52.625,0.495454545454545,0.485645933014354
2025020464,"VAN","DET","away",63.125,28,17.75,17.375,57.75,23.75,17,17,53.1875,23.625,15,14.5625,64.625,29.125,15.25,20.25,67.75,30.5,17,20.25,56.4375,26.125,13.375,16.9375,0,0,39,-4.25,1.375,0,-1.125,57.125,0.443564356435644,0.450676982591876
2025020465,"SEA","MIN","away",56.5,25.25,15,16.25,66,28.25,17.25,20.5,55,25.7692307692308,12.8461538461538,16.3846153846154,64.125,31.625,15.75,16.75,61.25,30.25,14,17,63.8666666666667,32.5333333333333,14.5333333333333,16.8,0,0,24,3,-1.375,0,-6.375,56.875,0.446902654867257,0.49317738791423
2025020466,"TBL","MTL","home",63.875,29.375,16.625,17.875,70,33,17.25,19.75,61.8,28.6666666666667,16.3333333333333,16.8,62.5,29.25,15.625,17.625,56.25,26.75,14.25,15.25,60.5384615384615,29.0769230769231,13.8461538461538,17.6153846153846,1,0,27,3.625,-2.5,1,0.125,58.625,0.459882583170254,0.468
2025020467,"NJD","OTT","home",61,27.625,14,19.375,66.5,29.25,16.25,21,63.0714285714286,28.5,14.8571428571429,19.7142857142857,49.375,25.625,10.25,13.5,46,24,8.5,13.5,51.2666666666667,24.9333333333333,11.5333333333333,14.8,0,0,32,1.625,-1.625,1,2,53.25,0.452868852459016,0.518987341772152
2025020468,"VGK","NYI","home",63.875,29.625,15.75,18.5,60.75,26.25,15.25,19.25,63.9333333333333,30.6,14.7333333333333,18.6,59.75,26.125,15.25,18.375,71,32.75,17,21.25,60.6,29.2,14.6,16.8,0,0,37,-3.375,6.625,1,3.5,55.75,0.463796477495108,0.437238493723849
2025020469,"SJS","PHI","home",51.875,24.5,11.625,15.75,51.25,23.5,11.75,16,51.3529411764706,25.1764705882353,10.4705882352941,15.7058823529412,63.75,28.625,17.75,17.375,65.25,29,16.75,19.5,62.2727272727273,28,17.3636363636364,16.9090909090909,0,0,18,-1,0.375,1,-4.125,53.125,0.472289156626506,0.449019607843137
2025020470,"ANA","PIT","home",73.25,34.375,18.75,20.125,70.75,36,16.5,18.25,68.6,31.1333333333333,17.9333333333333,19.5333333333333,56.5,27.375,13.875,15.25,57.25,29.25,12.75,15.25,61.7333333333333,29.6,14.7333333333333,17.4,0,0,29,1.625,1.875,1,7,61.75,0.469283276450512,0.484513274336283
2025020471,"CBJ","CAR","home",60.5,31.25,13.125,16.125,56.5,31.75,11.5,13.25,60.8333333333333,29.4166666666667,14.75,16.6666666666667,43.375,20.625,13,9.75,41.25,21.25,12,8,50.9230769230769,26.8461538461538,11.6923076923077,12.3846153846154,0,0,24,0.5,0.625,1,10.625,51.875,0.516528925619835,0.475504322766571
2025020472,"BOS","STL","home",55.25,25.375,14.375,15.5,53.25,26.75,12.25,14.25,56.9375,27,15.125,14.8125,58.375,27.125,13.5,17.75,58,30.25,12.25,15.5,59.7333333333333,29.2666666666667,13.2,17.2666666666667,0,0,31,1.375,3.125,1,-1.75,52.5,0.459276018099547,0.464668094218415
2025020473,"DAL","WPG","home",47.125,25.75,9.125,12.25,49.75,25.25,10.75,13.75,51.8,26.2666666666667,11.4,14.1333333333333,59.25,31.25,13.625,14.375,60.25,31.75,15.75,12.75,62.0625,29.25,15.4375,17.375,0,0,19,-0.5,0.5,1,-5.5,57,0.546419098143236,0.527426160337553
2025020474,"BUF","EDM","home",63.75,31.375,17,15.375,64,31,17,16,60,29.6875,14.125,16.1875,58.625,28.5,15.625,14.5,58.5,25.75,15.5,17.25,57.5882352941176,26.8235294117647,15.5294117647059,15.2352941176471,1,0,28,-0.375,-2.75,1,2.875,59.875,0.492156862745098,0.486140724946695
2025020475,"COL","NSH","home",71.625,35.5,17.125,19,69.25,34.75,15.5,19,73,36.0769230769231,17.5384615384615,19.3846153846154,54.75,29.5,14.125,11.125,56.25,31.5,13.5,11.25,54.6666666666667,27.1666666666667,15,12.5,0,0,42,-0.75,2,1,6,65,0.495636998254799,0.538812785388128
2025020466,"MTL","TBL","away",52.375,25.125,13.75,13.5,58,28.25,15,14.75,51.1538461538462,24.6153846153846,12.8461538461538,13.6923076923077,49.125,25.125,13.75,10.25,45.75,24.75,13.75,7.25,52.5333333333333,26.6,12.4666666666667,13.4666666666667,0,1,27,3.125,-0.375,0,0,50.25,0.479713603818616,0.511450381679389
2025020467,"OTT","NJD","away",58.875,27.375,15.875,15.625,61.75,28.5,16.5,16.75,56.5333333333333,25.6666666666667,14.6666666666667,16.2,57.625,29,13,15.625,47,25,9.25,12.75,55.1428571428571,26.5,11.5,17.1428571428571,0,0,38,1.125,-4,0,-1.625,56.375,0.464968152866242,0.503253796095445
2025020468,"NYI","VGK","away",62.625,30.75,16.125,15.75,51.5,26.5,12.75,12.25,53.6666666666667,25.6666666666667,13.6666666666667,14.3333333333333,57.625,25.125,16.25,16.25,58,25.5,14.25,18.25,58.1333333333333,24.8,16.2,17.1333333333333,0,0,27,-4.25,0.375,0,5.625,55.875,0.491017964071856,0.436008676789588
2025020469,"PHI","SJS","away",51.625,26.125,12.375,13.125,57,30.25,11.25,15.5,49.1818181818182,25.1818181818182,11.0909090909091,12.9090909090909,64.375,31.625,16.5,16.25,57.5,29.5,15.25,12.75,64.4705882352941,32.9411764705882,14.7058823529412,16.8235294117647,0,0,30,4.125,-2.125,0,-5.5,57.75,0.506053268765133,0.49126213592233
2025020470,"PIT","ANA","away",59.875,27,17.125,15.75,65,30.5,17.75,16.75,56.2,27.6666666666667,13.4,15.1333333333333,56.125,25.75,14.625,15.75,54.5,25,13.5,16,58.3333333333333,27.5333333333333,14.8666666666667,15.9333333333333,0,0,47,3.5,-0.75,0,1.25,52.75,0.450939457202505,0.458797327394209
2025020471,"CAR","CBJ","away",74,31.25,20.125,22.625,75,29.75,21.5,23.75,73.6923076923077,34.1538461538462,17.6153846153846,21.9230769230769,61.5,32.25,15.5,13.75,65.75,36.5,15.5,13.75,63.5833333333333,31.3333333333333,16.8333333333333,15.4166666666667,0,0,32,-1.5,4.25,0,-1,63.5,0.422297297297297,0.524390243902439
2025020472,"STL","BOS","away",52.125,24.125,12.5,15.5,51.5,24.75,13.5,13.25,55.1333333333333,26.8666666666667,12.6,15.6666666666667,67.125,34.25,16.25,16.625,67,32.5,17,17.5,63.1875,30.0625,16.6875,16.4375,0,0,26,0.625,-1.75,0,-10.125,58.375,0.462829736211031,0.51024208566108
2025020473,"WPG","DAL","away",52.5,24.125,13.625,14.75,51,25,13.5,12.5,51.9375,24.125,13.5625,14.25,56.375,27.375,13.125,15.875,63.25,30,13.25,20,56,26.3333333333333,13.6666666666667,16,0,0,33,0.875,2.625,0,-3.25,51.5,0.45952380952381,0.485587583148559
2025020474,"EDM","BUF","away",58.625,28.5,15,15.125,55.75,29.25,14.5,12,57.7647058823529,27.5882352941176,14.1176470588235,16.0588235294118,51.875,26,13,12.875,50.75,27.5,11.75,11.5,64.6875,31.1875,15.125,18.375,0,1,30,0.75,1.5,0,2.5,54.5,0.486140724946695,0.501204819277108
2025020475,"NSH","COL","away",59.625,29.25,15.375,15,53.75,25.5,16.25,12,62.1666666666667,27.75,16.0833333333333,18.3333333333333,59.25,28.5,14,16.75,60.5,28.75,14.75,17,54.3076923076923,25.6923076923077,13.3076923076923,15.3076923076923,0,0,31,-3.75,0.25,0,0.75,57.75,0.490566037735849,0.481012658227848
2025020476,"NYR","CHI","home",56.5,26.125,14.25,16.125,59.5,30,13.25,16.25,59.8571428571429,26,15,18.8571428571429,63.125,31.125,16,16,69.25,36,15.75,17.5,64.4666666666667,34.1333333333333,15.2,15.1333333333333,0,0,21,3.875,4.875,1,-5,57.25,0.462389380530973,0.493069306930693
2025020477,"DET","CGY","home",59.375,30,15.75,13.625,55.25,27.75,13.5,14,61,31.5,13.875,15.625,65.75,28,18,19.75,58.5,28,14.5,16,59.6111111111111,28.9444444444444,15,15.6666666666667,0,0,29,-2.25,0,1,2,58,0.505263157894737,0.425855513307985
2025020478,"FLA","UTA","home",66.25,32.375,16.25,17.625,63.25,31.75,13.25,18.25,67.5,31.7222222222222,17.3888888888889,18.3888888888889,57.25,25.5,13.875,17.875,64,27.5,15.5,21,53.3157894736842,24.5263157894737,13.4736842105263,15.3157894736842,0,0,36,-0.625,2,1,6.875,57.875,0.488679245283019,0.445414847161572
2025020479,"LAK","SEA","home",61.75,26.875,15.125,19.75,63.75,27.75,16,20,65.3846153846154,29.3076923076923,16,20.0769230769231,59.125,28.125,16.125,14.875,58.25,27.75,15,15.5,59.8461538461538,28.1538461538462,15.3846153846154,16.3076923076923,0,0,26,0.875,-0.375,1,-1.25,55,0.435222672064777,0.47568710359408
2025020476,"CHI","NYR","away",55.625,26.625,14.875,14.125,53,27.25,11,14.75,52.2666666666667,25.8,12.1333333333333,14.3333333333333,63.5,29.75,14.75,19,63.25,30.75,13.75,18.75,60.7142857142857,29.4285714285714,13.8571428571429,17.4285714285714,0,0,25,0.625,1,0,-3.125,56.375,0.478651685393258,0.468503937007874
2025020477,"CGY","DET","away",53,26.625,13.875,12.5,53.25,27.5,13.25,12.5,58.5555555555556,27.6111111111111,13.6111111111111,17.3333333333333,66.125,29.625,16.25,20.25,77.5,34.75,19.25,23.5,56.4375,26.125,13.375,16.9375,0,0,37,0.875,5.125,0,-3,56.25,0.502358490566038,0.448015122873346
2025020478,"UTA","FLA","away",56.75,27.125,14.125,15.5,54.75,25.25,14,15.5,55.3157894736842,27.4736842105263,13.5789473684211,14.2631578947368,57.875,29.25,15.125,13.5,55.25,28,14.75,12.5,53.2777777777778,24.8333333333333,14.4444444444444,14,0,0,30,-1.875,-1.25,0,-2.125,56.375,0.477973568281938,0.505399568034557
2025020479,"SEA","LAK","away",59.375,25.5,16.5,17.375,68.75,27.25,19.75,21.75,55,25.7692307692308,12.8461538461538,16.3846153846154,56.75,26.5,15.375,14.875,52.25,26.25,12,14,53.9230769230769,26.4615384615385,13.6923076923077,13.7692307692308,0,0,33,1.75,-0.25,0,-1,52,0.429473684210526,0.466960352422908
2025020480,"SJS","TOR","home",50.375,22.875,11.5,16,44,20.5,9.5,14,51.3529411764706,25.1764705882353,10.4705882352941,15.7058823529412,68,32.25,17.625,18.125,66,31,17,18,67.5833333333333,31.5833333333333,18,18,0,0,32,-2.375,-1.25,1,-9.375,55.125,0.45409429280397,0.474264705882353
2025020481,"TBL","NJD","home",66,30.5,16.625,18.875,67,32,15.25,19.75,61.8,28.6666666666667,16.3333333333333,16.8,56.75,29.375,12.125,15.25,55.5,28.25,12.5,14.75,64.25,30.5625,15.625,18.0625,0,0,35,1.5,-1.125,1,1.125,59.875,0.462121212121212,0.517621145374449
2025020482,"ANA","NYI","home",70.125,33.875,17.125,19.125,71,36.75,15.25,19,68.6,31.1333333333333,17.9333333333333,19.5333333333333,61.125,28.25,15.125,17.75,69,34.5,16,18.5,60.6,29.2,14.6,16.8,0,0,33,2.875,6.25,1,5.625,62.125,0.483065953654189,0.462167689161554
2025020483,"VGK","PHI","home",64.625,30.25,16.375,18,59.75,29.5,14,16.25,63.9333333333333,30.6,14.7333333333333,18.6,59.625,26.5,15.625,17.5,56,25.5,14.5,16,62.2727272727273,28,17.3636363636364,16.9090909090909,0,0,22,-0.75,-1,1,3.75,56.75,0.468085106382979,0.444444444444444
2025020484,"MTL","PIT","home",52.25,24.875,13.625,13.75,61,29.5,16.25,15.25,55.9375,25.9375,14.6875,15.3125,56.875,28.5,13.125,15.25,59.75,31,13.25,15.5,61.7333333333333,29.6,14.7333333333333,17.4,0,0,29,4.625,2.5,1,-3.625,53.375,0.476076555023923,0.501098901098901
2025020485,"CAR","WSH","home",75.5,31.75,21.25,22.5,77,33.5,21.75,21.75,74.8125,32.5625,20.9375,21.3125,61.375,28.25,15.75,17.375,66.75,32.25,16,18.5,62.2857142857143,29.3571428571429,16.0714285714286,16.8571428571429,0,0,39,1.75,4,1,3.5,60,0.420529801324503,0.460285132382892
2025020486,"OTT","CBJ","home",61.375,28.75,16.5,16.125,69.25,34,16.5,18.75,59.7142857142857,28.7142857142857,14.5,16.5,63.125,32.125,16.875,14.125,68.75,36.25,17,15.5,63.4444444444444,32.4444444444444,15.2777777777778,15.7222222222222,0,0,29,5.25,4.125,1,-3.375,60.875,0.468431771894094,0.508910891089109
2025020487,"STL","NSH","home",52.875,24.75,12.5,15.625,51.25,25.75,12.5,13,51.6875,23.9375,12.6875,15.0625,58.875,31.625,14.5,12.75,64.25,35.5,14.25,14.5,54.6666666666667,27.1666666666667,15,12.5,0,0,26,1,3.875,1,-6.875,56.375,0.468085106382979,0.537154989384289
2025020488,"DAL","MIN","home",45.75,24.375,9.375,12,48,23.5,11.5,13,51.8,26.2666666666667,11.4,14.1333333333333,65.625,32.25,16.25,17.125,61.25,27.25,16,18,61.9333333333333,28.4666666666667,16.0666666666667,17.4,0,0,18,-0.875,-5,1,-7.875,56.625,0.532786885245902,0.491428571428571
2025020489,"BOS","WPG","home",56.75,26,14.5,16.25,59.75,29.5,13.75,16.5,56.9375,27,15.125,14.8125,59,29.875,14.625,14.5,57,28.75,17,11.25,62.0625,29.25,15.4375,17.375,0,0,24,3.5,-1.125,1,-3.875,55.875,0.458149779735683,0.50635593220339
2025020491,"DET","EDM","home",54,29.25,13.25,11.5,50.25,27,12.25,11,61,31.5,13.875,15.625,60.125,29.25,15,15.875,56.5,26.25,13.5,16.75,57.5882352941176,26.8235294117647,15.5294117647059,15.2352941176471,1,0,28,-2.25,-3,1,0,58.5,0.541666666666667,0.486486486486487
2025020490,"FLA","COL","home",66.125,32.125,16.25,17.75,67.75,34.25,16.75,16.75,67.5,31.7222222222222,17.3888888888889,18.3888888888889,59.25,29.75,13.875,15.625,59.25,31.5,13.5,14.25,59.2941176470588,28.2352941176471,14.9411764705882,16.1176470588235,1,0,25,2.125,1.75,1,2.375,61.875,0.485822306238185,0.50210970464135
2025020492,"BUF","VAN","home",64.5,32.25,16,16.25,62.75,30.25,17,15.5,60,29.6875,14.125,16.1875,55.25,26.125,16.75,12.375,51.75,25,16.25,10.5,67.25,32.6875,16.9375,17.625,0,0,15,-2,-1.125,1,6.125,58.375,0.5,0.472850678733032
2025020480,"TOR","SJS","away",49.875,24.75,13.25,11.875,49,25.75,13.5,9.75,55.5833333333333,28,13.1666666666667,14.4166666666667,63.375,31,15.625,16.75,60.25,28.5,16,15.75,64.4705882352941,32.9411764705882,14.7058823529412,16.8235294117647,0,0,30,1,-2.5,0,-6.25,55.75,0.496240601503759,0.489151873767258
2025020481,"NJD","TBL","away",61.625,29.125,14.125,18.375,64,29,14.25,20.75,59.5625,30.25,13.6875,15.625,51.25,26,14,11.25,49.75,25.5,14.25,10,52.5333333333333,26.6,12.4666666666667,13.4666666666667,0,0,37,-0.125,-0.5,0,3.125,55.125,0.472616632860041,0.507317073170732
2025020482,"NYI","ANA","away",59.125,29.875,15.25,14,53.75,27.25,13,13.5,53.6666666666667,25.6666666666667,13.6666666666667,14.3333333333333,60.75,28,16.625,16.125,63.25,32,16.25,15,58.3333333333333,27.5333333333333,14.8666666666667,15.9333333333333,0,0,37,-2.625,4,0,1.875,57.875,0.505285412262156,0.460905349794239
2025020483,"PHI","VGK","away",53.375,26.25,12,15.125,60.5,29.75,12.5,18.25,49.1818181818182,25.1818181818182,11.0909090909091,12.9090909090909,55.125,24.625,15.5,15,58.5,27.5,14.75,16.25,58.1333333333333,24.8,16.2,17.1333333333333,0,0,19,3.5,2.875,0,1.625,50.875,0.491803278688525,0.44671201814059
2025020484,"PIT","MTL","away",64.75,30.5,18.125,16.125,66,33.5,18.25,14.25,56.2,27.6666666666667,13.4,15.1333333333333,63.375,29.375,15.75,18.25,56,26.25,13.75,16,59.125,26.3125,14.8125,18,0,0,38,3,-3.125,0,1.125,59.875,0.471042471042471,0.463510848126233
2025020485,"WSH","CAR","away",56.125,29.25,14.75,12.125,54.25,28.75,15,10.5,59.0714285714286,28.5,15.3571428571429,15.2142857142857,43.75,20.125,12.875,10.75,44.5,23.25,11,10.25,46.75,22.625,12.125,12,0,0,25,-0.5,3.125,0,9.125,49.375,0.521158129175947,0.46
2025020486,"CBJ","OTT","away",57.5,29.875,12.375,15.25,58.75,31.5,12.5,14.75,63.1111111111111,31.2222222222222,14.7222222222222,17.1666666666667,51.625,27.25,10.5,13.875,50.75,25.5,11,14.25,53.7142857142857,26.6428571428571,11.4285714285714,15.6428571428571,0,0,27,1.625,-1.75,0,2.625,57.125,0.519565217391304,0.527845036319613
2025020487,"NSH","STL","away",57,28.75,14.5,13.75,52.5,27.5,15,10,62.1666666666667,27.75,16.0833333333333,18.3333333333333,60.75,28.375,14.75,17.625,63.5,31.5,14.25,17.75,56.3125,26.75,13.8125,15.75,0,0,32,-1.25,3.125,0,0.375,57.125,0.504385964912281,0.467078189300412
2025020488,"MIN","DAL","away",56,28.375,13.875,13.75,58.25,27.5,15.25,15.5,56.2,26,14.2,16,58,28.375,13.25,16.375,61.25,28,13.25,20,56,26.3333333333333,13.6666666666667,16,0,0,32,-0.875,-0.375,0,0,56.75,0.506696428571429,0.489224137931034
2025020489,"WPG","BOS","away",52.25,24.25,13.625,14.375,55.5,27.25,13.75,14.5,51.9375,24.125,13.5625,14.25,64.625,33.5,15.125,16,64.75,31.75,14.75,18.25,63.1875,30.0625,16.6875,16.4375,0,0,29,3,-1.75,0,-9.25,57.75,0.464114832535885,0.518375241779497
2025020491,"EDM","DET","away",56.625,28.5,14.5,13.625,57.25,30.5,14.25,12.5,57.7647058823529,27.5882352941176,14.1176470588235,16.0588235294118,70.5,31.75,17.25,21.5,81.5,34.5,21,26,56.4375,26.125,13.375,16.9375,0,1,29,2,2.75,0,-3.25,60.25,0.503311258278146,0.450354609929078
2025020490,"COL","FLA","away",74.5,37.5,17,20,73.25,37.5,14.5,21.25,67.0588235294118,32.9411764705882,15.2941176470588,18.8235294117647,57.625,29.125,14.375,14.125,55.25,27.75,13.75,13.75,53.2777777777778,24.8333333333333,14.4444444444444,14,0,1,42,0,-1.375,0,8.375,66.625,0.503355704697987,0.505422993492408
2025020492,"VAN","BUF","away",64.625,28.375,18.375,17.875,67,28.5,18.25,20.25,53.1875,23.625,15,14.5625,49.375,26,11.5,11.875,53.75,29,12.25,12.5,64.6875,31.1875,15.125,18.375,0,0,32,0.125,3,0,2.375,54.375,0.439071566731141,0.526582278481013
2025020493,"CHI","STL","home",55.625,27,14.875,13.75,50,26,10.25,13.75,51.8,25.0666666666667,15.2666666666667,11.4666666666667,60.375,28.75,14.5,17.125,66.5,32.75,15,18.75,59.5,29.4375,13.125,16.9375,0,1,29,-1,4,1,-1.75,55.75,0.485393258426966,0.476190476190476
2025020494,"SEA","UTA","home",62.25,26.25,17.125,18.875,71.25,29,20,22.25,56.2,24.4,15.6666666666667,16.1333333333333,62.375,27.875,16.375,18.125,66.75,29.75,18.5,18.5,53.3157894736842,24.5263157894737,13.4736842105263,15.3157894736842,0,0,37,2.75,1.875,1,-1.625,54.125,0.421686746987952,0.44689378757515
2025020493,"STL","CHI","away",52.25,25.125,11.875,15.25,45.75,22.5,9.25,14,54.6875,26.8125,12.1875,15.6875,62.25,30.5,15.625,16.125,66,33.25,16,16.75,58.1333333333333,27.5333333333333,16.4,14.2,1,0,26,-2.625,2.75,0,-5.375,55.625,0.480861244019139,0.48995983935743
2025020494,"UTA","SEA","away",55.25,26.625,13.5,15.125,54,24.25,13.25,16.5,55.3157894736842,27.4736842105263,13.5789473684211,14.2631578947368,60.25,28.375,16.375,15.5,60.25,28,16,16.25,61.5333333333333,27.5333333333333,16.4666666666667,17.5333333333333,0,0,33,-2.375,-0.375,0,-1.75,55,0.481900452488688,0.470954356846473
2025020495,"ANA","NJD","home",68.5,32.875,16.5,19.125,73,38.25,17.5,17.25,68.6,31.1333333333333,17.9333333333333,19.5333333333333,57,30.875,11.5,14.625,58.25,30,12.25,16,64.25,30.5625,15.625,18.0625,0,0,31,5.375,-0.875,1,2,63.75,0.47992700729927,0.541666666666667
2025020496,"OTT","MIN","home",60.75,28.875,15.375,16.5,65.75,34,14.5,17.25,59.7142857142857,28.7142857142857,14.5,16.5,64.25,30.5,16,17.75,57.25,23.5,14.5,19.25,61.9333333333333,28.4666666666667,16.0666666666667,17.4,0,0,36,5.125,-7,1,-1.625,59.375,0.475308641975309,0.474708171206226
2025020497,"SJS","PIT","home",49.875,23.625,11.125,15.125,44.25,22.5,8.25,13.5,51.3529411764706,25.1764705882353,10.4705882352941,15.7058823529412,58.25,29.5,12.75,16,61.25,31,13,17.25,61.7333333333333,29.6,14.7333333333333,17.4,0,0,31,-1.125,1.5,1,-5.875,53.125,0.473684210526316,0.506437768240343
2025020498,"TBL","NYI","home",65.375,32,15.125,18.25,62.5,30.75,12.25,19.5,61.8,28.6666666666667,16.3333333333333,16.8,65.625,30.625,17.125,17.875,70,33.25,18.75,18,60.6,29.2,14.6,16.8,0,0,34,-1.25,2.625,1,1.375,62.625,0.489483747609943,0.466666666666667
2025020499,"EDM","TOR","home",55.75,29,14.375,12.375,52.5,29.5,13,10,57.5,29.6428571428571,13.2142857142857,14.6428571428571,67.625,32.625,16.875,18.125,64.75,32.5,15.75,16.5,67.5833333333333,31.5833333333333,18,18,0,0,38,0.5,-0.125,1,-3.625,61.625,0.520179372197309,0.482439926062847
2025020500,"MTL","NYR","home",54.75,26.375,13.875,14.5,59.5,29,14,16.5,55.9375,25.9375,14.6875,15.3125,63.75,30.25,15.25,18.25,63.5,30.5,14.75,18.25,60.0555555555556,28.3333333333333,15.4444444444444,16.2777777777778,0,0,18,2.625,0.25,1,-3.875,56.625,0.481735159817352,0.474509803921569
2025020501,"CAR","PHI","home",76.125,32.875,20.75,22.5,78,35,21.75,21.25,74.8125,32.5625,20.9375,21.3125,60,27,15.625,17.375,54.5,24.25,14.5,15.75,62.2727272727273,28,17.3636363636364,16.9090909090909,0,0,21,2.125,-2.75,1,5.875,59.875,0.431855500821018,0.45
2025020502,"VGK","CBJ","home",61.375,28.75,15.375,17.25,57.25,28,14,15.25,63.9333333333333,30.6,14.7333333333333,18.6,62.25,31.875,15.875,14.5,65.75,34.75,15.25,15.75,63.4444444444444,32.4444444444444,15.2777777777778,15.7222222222222,0,0,26,-0.75,2.875,1,-3.125,60.625,0.468431771894094,0.512048192771084
2025020503,"WSH","WPG","home",54.875,28.5,14.25,12.125,54.75,28.75,14.75,11.25,63.5294117647059,30.2941176470588,15.3529411764706,17.8823529411765,57.875,28.5,14.875,14.5,52.5,26.25,14.75,11.5,62.0625,29.25,15.4375,17.375,0,0,25,0.25,-2.25,1,0,57,0.519362186788155,0.49244060475162
2025020504,"DET","CHI","home",56.25,28.875,14.125,13.25,53.75,25.75,14.25,13.75,61,31.5,13.875,15.625,62.125,30.75,15.125,16.25,60.5,33,14.5,13,63.6875,33.625,15.125,14.9375,0,1,24,-3.125,2.25,1,-1.875,59.625,0.513333333333333,0.494969818913481
